日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),股息率市值加权
2008-11-11,1662.848,,1011858253762.2998,600672417532,0.0132
2008-11-10,1676.277,,1019563737166.5004,604917233297,0.0131
2008-11-07,1561.221,,949622010457.7002,560129016129,0.014
2008-11-06,1536.598,,934775966457.4,550914844975,0.0143
2008-11-05,1563.369,,951056585588.2008,560273965663,0.014
2008-11-04,1513.495,,921116017844.1002,542292879873,0.0145
2008-11-03,1539.795,,937858618919.2,551939569098,0.0142
2008-10-31,1562.022,,950610997756.8002,557303677542,0.0141
2008-10-30,1590.226,,967103343956,567060859793,0.0138
2008-10-29,1576.931,,958622133673.8997,562028304684,0.0139
2008-10-28,1642.055,,997227925963.4,584854166294,0.0134
2008-10-27,1604.758,,974992407551.2,571539373164,0.0137
2008-10-24,1741.181,,1057533018378.6996,618569134924,0.0126
2008-10-23,1766.59,,1073264426201.7004,626436783475,0.0125
2008-10-22,1748.84,,1062462355748.4,619967925767,0.0126
2008-10-21,1782.664,,1083004498780.7004,631857042081,0.0123
2008-10-20,1786.564,,1084697976825,632501847098,0.0123
2008-10-17,1726.4,,1048560272146.4,610501598104,0.0127
2008-10-16,1704.565,,1035871952391.3,602826005705,0.0129
2008-10-15,1806.791,,1096690661922,639053145485,0.0122
2008-10-14,1816.32,,1102786977583.7998,642471577571,0.0121
2008-10-13,1872.947,,1137384994042.1,662511342361,0.0118
2008-10-10,1837.404,,1116496846035.7996,649921856718,0.012
2008-10-09,1969.815,,1196783027522.6997,696488357996,0.0112
2008-10-08,1995.61,,1212867258780.2002,705626340465,0.011
2008-10-07,2046.191,,1243489448426.2007,723411684894,0.0107
2008-10-06,2054.042,,1247793173999.1003,726101009766,0.0107
2008-09-26,2136.001,,1298753668345.4,754907281418,0.0103
2008-09-25,2138.065,,1298693948710.3992,755192755045,0.0103
2008-09-24,2088.549,,1268526513395.1006,737316062458,0.0105
2008-09-23,2042.197,,1239902005838.4004,721165131928,0.0108
2008-09-22,2182.792,,1326963443168.3003,770906362608,0.0101
2008-09-19,2086.826,,1268942736466.7,736375751514,0.0105
2008-09-18,1899.323,,1154965952690.6,669730039523,0.0116
2008-09-17,1956.035,,1189855427475.2,689674599346,0.0112
2008-09-16,1993.461,,1212866049683.8997,702749095725,0.011
2008-09-12,2038.66,,1239263339092.6997,718138979099,0.0108
2008-09-11,2034.247,,1236738233649.1997,716237021064,0.0108
2008-09-10,2072.808,,1259962447591.2004,729904574948,0.0106
2008-09-09,2057.561,,1251405692504.7004,724572536001,0.0107
2008-09-08,2039.889,,1240752252076.501,718547616232,0.0108
2008-09-05,2148.741,,1307128219103.7998,756823135633,0.0102
2008-09-04,2254.688,,1371304420020.6,793159134965,0.0097
2008-09-03,2237.28,,1359620982722.6,787136092603,0.0098
2008-09-02,2253.773,,1370233884009.9995,792935332871,0.0098
2008-09-01,2238.047,,1361898354362.8,787236485928,0.0098
2008-08-29,2307.158,,1404048639318.9998,811761978759,0.0094
2008-08-28,2236.824,,1361160358814.8,786474847280,0.0097
2008-08-27,2237.867,,1362234601224.9995,786863921281,0.0097
2008-08-26,2244.993,,1367565355324.6003,789913171951,0.0097
2008-08-25,2374.06,,1446914222489.7998,833569459455,0.0091
2008-08-22,2382.523,,1452641123052.9995,836093649836,0.0091
2008-08-21,2431.101,,1482620081657.4995,852604812369,0.0089
2008-08-20,2520.737,,1537887577036.099,883843346870,0.0085
2008-08-19,2327.019,,1419483658173.8,815820906103,0.0092
2008-08-18,2289.296,,1397205825755.6,802878784600,0.0093
2008-08-15,2473.717,,1509051694416.3003,865140394662,0.0084
2008-08-14,2483.696,,1513653907427.8992,868714042841,0.0084
2008-08-13,2472.3,,1508139214073.9004,864476057844,0.0084
2008-08-12,2473.417,,1507166248136.4004,864443616707,0.0084
2008-08-11,2508.59,,1527973223348.9998,875543302254,0.0083
2008-08-08,2711.964,,1652735135004.5002,944507832151,0.0077
2008-08-07,2923.745,,1779206135846.2996,1016237721550,0.0071
2008-08-06,2904.186,,1767281170367.2012,1010001258651,0.0071
2008-08-05,2897.725,,1763460590864.7002,1008212316598,0.0072
2008-08-04,2990.168,,1820665820472.5996,1039215275551,0.0069
2008-08-01,3063.812,,1866832434827.5,1064054460769,0.0068
2008-07-31,3017.217,,1839101862022.6,1047995349412,0.0069
2008-07-30,3132.766,,1907606397706.3003,1088024323162,0.0066
2008-07-29,3150,,1919659541772.199,1093902221696,0.0066
2008-07-28,3215.846,,1957209186109.0996,1116037362597,0.0065
2008-07-25,3172.168,,1931134099377.1003,1099378120095,0.0065
2008-07-24,3200.735,,1947943143593.699,1108596338340,0.0065
2008-07-23,3122.687,,1899405346082.1997,1079408421620,0.0067
2008-07-22,3150.015,,1915674130328,1086879328215,0.0066
2008-07-21,3139.509,,1909840714989.3,1083307890460,0.0067
2008-07-18,3015.798,,1834532271758.101,1039542989941,0.007
2008-07-17,2918.369,,1775493820802.7988,1005872813606,0.0073
2008-07-16,2948.526,,1793395013853.9014,1016011730826,0.0072
2008-07-15,3106.326,,1891091863823.7,1070184698116,0.0068
2008-07-14,3198.352,,1946761040803.8,1101135375447,0.0066
2008-07-11,3132.733,,1905350664734.4004,1076259584263,0.0068
2008-07-10,3152.489,,1917264902231.2,1083148152496,0.0069
2008-07-09,3226.147,,1962683352565.799,1107131507873,0.0067
2008-07-08,3142.32,,1911815354014.1,1078225209590,0.0069
2008-07-07,3094.845,,1883068694133.099,1061841712259,0.007
2008-07-04,2941.085,,1789315669248.5989,1008718265000,0.0074
2008-07-03,2941.521,,1789019276364.8003,1008787225599,0.0074
2008-07-02,2811.225,,1708396332767.7007,963632478955,0.0077
2008-07-01,2765.064,,1680859987071.8,948176148515,0.0078
2008-06-30,2813.716,,1623186208049.6,935882842912,0.0072
2008-06-27,2792.705,,1608962391194.5996,925412724777,0.0074
2008-06-26,3003.302,,1731999726800.7996,995584629538,0.0069
2008-06-25,2966.895,,1711763176720.9,983223825803,0.007
2008-06-24,2806.774,,1620030913900.8003,930192207011,0.0074
2008-06-23,2717.969,,1568586079722.6,900501368489,0.0076
2008-06-20,2764.28,,1596030838991.5994,914799720863,0.0076
2008-06-19,2702.801,,1560626799311.9995,894392972144,0.0077
2008-06-18,2951.844,,1701803369425.3997,976780999079,0.0071
2008-06-17,2791.289,,1609601069195.2,923524695459,0.0075
2008-06-16,2977.818,,1714773294373.0002,984618417722,0.007
2008-06-13,3045.105,,1755177016921.9004,1006316775303,0.0069
2008-06-12,3197.545,,1841393143773.3,1056858263650,0.0066
2008-06-11,3226.923,,1856533854526.1003,1066530007559,0.0065
2008-06-10,3312.794,,1906147697816.3997,1094884271292,0.0063
2008-06-06,3629.923,,2086539490824.399,1198919581722,0.0059
2008-06-05,3657.487,,2102524310103.299,1207356610165,0.0058
2008-06-04,3704.078,,2128307225685.1997,1222299294886,0.0057
2008-06-03,3771.097,,2164101629408.499,1244541208979,0.0057
2008-06-02,3788.153,,2175459852934.0984,1249441961423,0.0057
2008-05-30,3755.631,,2156119288333.6997,1236600213822,0.0058
2008-05-29,3749.216,,2153287858124.9976,1234325207348,0.0058
2008-05-28,3847.258,,2209230542142,1266544125279,0.0056
2008-05-27,3743.539,,2152270889694.9011,1232674681918,0.0058
2008-05-26,3728.751,,2143585513345.801,1227754758173,0.0058
2008-05-23,3829.645,,2199307339951.7,1257520207350,0.0057
2008-05-22,3871.553,,2223032527915.9,1271327040877,0.0056
2008-05-21,3908.772,,2242030630935.8,1281777103395,0.0056
2008-05-20,3813.935,,2188887129024.901,1250989799925,0.0057
2008-05-19,4070.049,,2334417085210.0015,1334710551616,0.0053
2008-05-16,4071.91,,2334400052651.101,1333118607870,0.0054
2008-05-15,4131.252,,2368165741476.5977,1350453545846,0.0053
2008-05-14,4168.486,,2388341795667.401,1362365525730,0.0053
2008-05-13,4078.877,,2336529075999.201,1332905228684,0.0054
2008-05-12,4069.145,,2332877385433.0005,1328619916341,0.0054
2008-05-09,3986.24,,2287300958968.101,1300746798005,0.0055
2008-05-08,3985.197,,2283249928079.4004,1297435669112,0.0055
2008-05-07,3850.226,,2209019327442.201,1255483510785,0.0057
2008-05-06,4024.99,,2307642953614.6997,1312605922700,0.0055
2008-05-05,4040.159,,2314129298629.9995,1315505760047,0.0054
2008-04-30,3903.178,,2235940258073.1,1272257353817,0.0057
2008-04-29,3759.545,,2154319979408.6,1225448074624,0.0059
2008-04-28,3729.562,,2138003945985.799,1215109676380,0.0059
2008-04-25,3756.33,,2153996996091.5,1222185941050,0.0059
2008-04-24,3723.071,,2136213508221.4004,1211179432718,0.006
2008-04-23,3409.774,,1957687240177.3997,1108900663668,0.0065
2008-04-22,3266.383,,1875834360023.7004,1061774804691,0.0068
2008-04-21,3314.506,,1901860378920.8,1077110025059,0.0067
2008-04-18,3338.274,,1916160793942.6997,1083204535878,0.0064
2008-04-17,3511.914,,2015798240332.9995,1138460960928,0.0061
2008-04-16,3633.675,,2086677793785.9,1177854826917,0.0059
2008-04-15,3723.267,,2139226420658.4,1206710337403,0.0057
2008-04-14,3607.218,,2074171380123.3003,1169247038646,0.0059
2008-04-11,3862.363,,2218915239722.5,1251503613901,0.0055
2008-04-10,3803.456,,2184349354603.199,1232541749131,0.0056
2008-04-09,3695.306,,2122624998461.999,1197546153672,0.0058
2008-04-08,3908.802,,2245297181987.4,1266279843463,0.0054
2008-04-07,3822.371,,2195956179352.701,1238130963662,0.0056
2008-04-03,3588.762,,2062349664249.7004,1161418171670,0.0059
2008-04-02,3500.522,,2012137533836.5,1131216606529,0.0061
2008-04-01,3704.273,,2126902422838.3003,1197341025785,0.0057
2008-03-31,4044.098,,2321373251832.701,1306920687331,0.0052
2008-03-28,4241.452,,2433006390910.401,1366361849297,0.0049
2008-03-27,4119.785,,2362757528219.0996,1326187840280,0.005
2008-03-26,4352.053,,2494860607950.301,1400999790873,0.0046
2008-03-25,4367.341,,2502758431562.0986,1405971544909,0.0046
2008-03-24,4314.581,,2472350686871.198,1388909887495,0.0047
2008-03-21,4405.856,,2525597542898.2,1415363407818,0.0045
2008-03-20,4347.743,,2491811392047.701,1396922878901,0.0045
2008-03-19,4176.486,,2392131561837.1,1341670230715,0.0047
2008-03-18,3986.319,,2283329778377.701,1280493727564,0.0049
2008-03-17,4302.614,,2464190997559.4995,1382132414490,0.0046
2008-03-14,4662.316,,2664741872257.599,1495511946803,0.0042
2008-03-13,4688.679,,2685065345763.701,1502591442646,0.0042
2008-03-12,4881.03,,2795822540869.001,1563732678143,0.004
2008-03-11,5015.932,,2868145846359.0015,1606608744542,0.004
2008-03-10,4948.353,,2830636343264.4,1584815836731,0.004
2008-03-07,5115.916,,2926083547391.1978,1637420741295,0.0039
2008-03-06,5223.82,,2986555185464.4004,1671229730062,0.0038
2008-03-05,5214.238,,2981202040482.701,1667764867062,0.0038
2008-03-04,5192.593,,2970754296746.201,1659727394791,0.0038
2008-03-03,5227.732,,2994156412951.401,1671000144784,0.0038
2008-02-29,5057.617,,2898769200916.6997,1614952744945,0.0038
2008-02-28,4989.412,,2859819774799.5986,1593015930642,0.0039
2008-02-27,4977.335,,2853688565586.7,1588961831805,0.0039
2008-02-26,4868.814,,2792275346218.4023,1551880854615,0.004
2008-02-25,4869.654,,2791750152176.601,1551458964247,0.004
2008-02-22,5029.198,,2879510493071.8027,1602421225838,0.0038
2008-02-21,5153.601,,2953936482873.4985,1642161863408,0.0037
2008-02-20,5089.439,,2919616450571.4014,1621294305401,0.0037
2008-02-19,5133.361,,2943882674656.799,1634452763501,0.0037
2008-02-18,5043.144,,2892373346572.7,1605366831397,0.0037
2008-02-15,4886.016,,2801615745636.9023,1553456178742,0.0039
2008-02-14,4910.358,,2814941347288.599,1560944845422,0.0038
2008-02-13,4813.581,,2757441435486.701,1529574929102,0.0039
2008-02-05,4838.995,,2772711777063.699,1536159303379,0.0039
2008-02-04,4820.387,,2763457639963.6,1529561013841,0.0039
2008-02-01,4456.927,,2555800427428.101,1413586561230,0.0041
2008-01-31,4663.415,,2672555532849.899,1479353821532,0.0039
2008-01-30,4851.426,,2778325539770.299,1537999375971,0.0038
2008-01-29,4840.636,,2770625467120.9,1534543891650,0.0038
2008-01-28,4740.501,,2711900505859.701,1502753743434,0.0038
2008-01-25,5096.69,,2912399904200.701,1614362431723,0.0036
2008-01-24,5080.926,,2902812416668.1997,1608434198809,0.0036
2008-01-23,4912.058,,2808937327845.499,1554842178369,0.0037
2008-01-22,4661.826,,2666536577364.6987,1472761390681,0.0039
2008-01-21,5097.226,,2914553666695.0996,1608460420035,0.0035
2008-01-18,5317.448,,3041240128104.801,1675749303050,0.0034
2008-01-17,5270.956,,3016632325264.403,1657972599840,0.0034
2008-01-16,5412.911,,3097188651792.399,1701882701269,0.0033
2008-01-15,5487.088,,3139955325939.2,1724337093324,0.0033
2008-01-14,5445.102,,3117209277768.101,1711109977663,0.0033
2008-01-11,5376.797,,3076781679095.7974,1688892912825,0.0033
2008-01-10,5382.326,,3083362504492.599,1690138838043,0.0033
2008-01-09,5356.482,,3065610886428.0015,1681696121268,0.0034
2008-01-08,5200.552,,2976695416349.298,1631638550794,0.0035
2008-01-07,5347.806,,3062577374760.1,1677043592703,0.0034
2008-01-04,5243.032,,3001748790068.9014,1643396795636,0.0034
2008-01-03,5230.749,,2995441281507.5986,1639822887639,0.0034
2008-01-02,5123.934,,2934872053094.3984,1606147359293,0.0035
2007-12-28,4947.603,,2763887100403.2017,1558740984113,0.0036
2007-12-27,4963.453,,2771602994983.701,1563182122438,0.0036
2007-12-26,4912.841,,2743543823457.501,1545359810948,0.0036
2007-12-25,4815.209,,2689582587922.201,1513940770393,0.0037
2007-12-24,4772.638,,2665438455082.4995,1500247044413,0.0037
2007-12-21,4691.533,,2619694398238.799,1471731956138,0.0038
2007-12-20,4621.393,,2580553215832.3,1448565917902,0.0038
2007-12-19,4565.622,,2546886920409.399,1429707830521,0.0039
2007-12-18,4467.812,,2491964959165.2,1398520546311,0.004
2007-12-17,4506.042,,2511245630876.802,1410595812711,0.0039
2007-12-14,4499.53,,2509207589735.401,1408023208888,0.0039
2007-12-13,4402.636,,2455383331356.801,1377515208152,0.004
2007-12-12,4544.681,,2535579966311.5,1422250498430,0.0039
2007-12-11,4534.937,,2528990903751.901,1419370827901,0.0039
2007-12-10,4483.831,,2501093565178.801,1403411136465,0.004
2007-12-07,4362.22,,2431932486198.8013,1362532051341,0.0041
2007-12-06,4291.068,,2391928890820.5996,1338144940605,0.0041
2007-12-05,4273.045,,2381312369815.2017,1330341174838,0.0042
2007-12-04,4194.015,,2336735446854.401,1304331622319,0.0042
2007-12-03,4170.263,,2323168350639.4,1296825798413,0.0043
2007-11-30,4122.932,,2298384460674.301,1281121658312,0.0043
2007-11-29,4185.267,,2334274236747.5986,1299913280462,0.0042
2007-11-28,4078.041,,2274040599533.3003,1266647968335,0.0044
2007-11-27,4108.951,,2290296620549,1275780126752,0.0043
2007-11-26,4151.876,,2314616713135.9995,1288972790459,0.0043
2007-11-23,4193.98,,2337639777718.101,1301565746918,0.0042
2007-11-22,4113.309,,2291229209342.4995,1274957770400,0.0043
2007-11-21,4308.422,,2398949819389.5986,1332098079790,0.0041
2007-11-20,4371.676,,2434011608279.4004,1351796395245,0.0041
2007-11-19,4313.28,,2399596611102.7,1330536540938,0.0041
2007-11-16,4217.228,,2345873768705.1,1300858405999,0.0042
2007-11-15,4210.704,,2342638302068.2,1298896385661,0.0042
2007-11-14,4263.995,,2370862316491.0015,1313828107323,0.0042
2007-11-13,4114.509,,2285518093761.0986,1266759733656,0.0043
2007-11-12,4098.556,,2276061339115.201,1261810925787,0.0044
2007-11-09,4153.236,,2308069241276.1997,1276447218303,0.0043
2007-11-08,4205.65,,2336039796206.201,1290769830365,0.0042
2007-11-07,4385.856,,2434259182202.0986,1344843041782,0.0041
2007-11-06,4395.011,,2440582544636.9,1346366535199,0.0041
2007-11-05,4361.872,,2421171221506.2,1335791205435,0.0041
2007-11-02,4329.631,,2403666332256.8,1325882761714,0.0041
2007-11-01,4431.099,,2462230708241.8003,1355829444867,0.004
2007-10-31,4550.183,,2528580895766.2,1392272358672,0.0039
2007-10-30,4388.327,,2439489175695.4004,1341522992858,0.0041
2007-10-29,4288.789,,2383416138910.501,1309996654915,0.0042
2007-10-26,4228.946,,2345964863569.9995,1290524695464,0.0042
2007-10-25,4251.497,,2358940207601.999,1295261767149,0.0042
2007-10-24,4596.635,,2548618981947.5986,1399705299063,0.0039
2007-10-23,4688.722,,2598800705450.899,1426364874364,0.0038
2007-10-22,4688.292,,2598172889604.1,1426092648697,0.0038
2007-10-19,4813.952,,2669857864562.299,1462918004288,0.0037
2007-10-18,4814.462,,2670902144814.601,1462968452532,0.0037
2007-10-17,4929.536,,2735278660127.3003,1489998772502,0.0036
2007-10-16,4943.559,,2741860392330.3003,1492582243524,0.0036
2007-10-15,4890.596,,2711434816993.5977,1476707529942,0.0037
2007-10-12,4891.386,,2706917124840.5,1477241423051,0.0037
2007-10-11,5005.498,,2766256096700.8,1511790532747,0.0036
2007-10-10,5109.1,,2822131517531.4995,1542939394699,0.0035
2007-10-09,5141.892,,2839408887526.0977,1552912154506,0.0035
2007-10-08,5088.596,,2810911362365.0996,1535448926858,0.0035
2007-09-28,5083.65,,2809117953230.101,1532879492218,0.0035
2007-09-27,4972.716,,2746820238876.4004,1497657554510,0.0036
2007-09-26,4932.521,,2720038446645.1997,1484628082777,0.0036
2007-09-25,5013.06,,2759998069254.9995,1508945242551,0.0036
2007-09-24,5054.73,,2780990837173.0977,1521766394278,0.0036
2007-09-21,5028.843,,2767925270534.698,1512744206717,0.0036
2007-09-20,5079.078,,2794670990902.2017,1527682920871,0.0035
2007-09-19,5029.101,,2764538157248.9995,1512351013125,0.0036
2007-09-18,5096.239,,2796231412229.6987,1531563518667,0.0035
2007-09-17,5047.597,,2772008941631.5996,1516939642603,0.0036
2007-09-14,4936.694,,2710714480379.0005,1482369475339,0.0037
2007-09-13,4872.661,,2676727829737.701,1462946010183,0.0037
2007-09-12,4770.769,,2621695328527.7,1432464168654,0.0038
2007-09-11,4718.312,,2593424969380.9995,1416517484152,0.0038
2007-09-10,5038.941,,2770477996630.3,1510792259901,0.0036
2007-09-07,4939.231,,2714826276231.799,1479193433844,0.0037
2007-09-06,5065.515,,2781528332458.6,1517023998688,0.0036
2007-09-05,5010.729,,2751120750990.399,1500410203299,0.0036
2007-09-04,4980.529,,2734035219877.601,1489255471385,0.0036
2007-09-03,5008.833,,2748865310725.3,1497643986083,0.0036
2007-08-31,4897.636,,2687994436362.1997,1463383761603,0.0037
2007-08-30,4843.707,,2659457547686.302,1447218416602,0.0037
2007-08-29,4701.439,,2582354979078.501,1404715261969,0.0038
2007-08-28,4729.791,,2599729807608.199,1411582236382,0.0038
2007-08-27,4724.544,,2595426756530.4995,1408503869899,0.0038
2007-08-24,4742.953,,2592748478608.5,1410352558784,0.0038
2007-08-23,4733.839,,2589531981035.8003,1408009569893,0.0038
2007-08-22,4685.058,,2563825900375.5015,1391519370595,0.0039
2007-08-21,4625.28,,2532411796854.2017,1370929422371,0.0039
2007-08-20,4570.571,,2504209426050.8003,1354316300674,0.0039
2007-08-17,4390.883,,2406747212334.1,1299672855649,0.0041
2007-08-16,4438.959,,2431087016755.199,1313453701119,0.0041
2007-08-15,4412.795,,2416376137678.699,1304947516586,0.0041
2007-08-14,4436.206,,2429565075365.701,1311017408681,0.0041
2007-08-13,4329.765,,2371525127928.301,1279239109613,0.0042
2007-08-10,4348.811,,2384927336314.1,1284484050736,0.0041
2007-08-09,4442.06,,2439139795345.4004,1311414206725,0.004
2007-08-08,4395.427,,2413387125301.4004,1297105644956,0.0041
2007-08-07,4470.142,,2454840222556.4985,1318322283157,0.004
2007-08-06,4504.344,,2471633426144.6,1328232292675,0.004
